timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,accueille,accueilles,accueille,accueille,accueilles,accueille,,,,
IND-IM,accueillais,accueillais,accueillait,accueillais,accueillais,accueillait,,,,
IND-FS,accueillerai,accueilleras,accueillera,accueillerai,accueilleras,accueillera,,,,
IND-PS,accueillis,accueillis,accueillit,accueillis,accueillis,accueillit,,,,
SUB-PR,accueille,accueilles,accueille,accueille,accueilles,accueille,,,,
SUB-IM,accueillisse,accueillisses,accueill̨t,accueillisse,accueillisses,accueill̨t,,,,
CON-PR,accueillerais,accueillerais,accueillerait,accueillerais,accueillerais,accueillerait,,,,
IMP-PR,,accueille,,,accueille,,,,,
PAR-PR,,,accueillant,,,accueillant,,,,
