timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,tressaille,tressailles,tressaille,tressaille,tressailles,tressaille,,,,
IND-IM,tressaillais,tressaillais,tressaillait,tressaillais,tressaillais,tressaillait,,,,
IND-FS,tressaillirai,tressailliras,tressaillira,tressaillirai,tressailliras,tressaillira,,,,
IND-PS,tressaillis,tressaillis,tressaillit,tressaillis,tressaillis,tressaillit,,,,
SUB-PR,tressaille,tressailles,tressaille,tressaille,tressailles,tressaille,,,,
SUB-IM,tressaillisse,tressaillisses,tressaill̨t,tressaillisse,tressaillisses,tressaill̨t,,,,
CON-PR,tressaillirais,tressaillirais,tressaillirait,tressaillirais,tressaillirais,tressaillirait,,,,
IMP-PR,,tressaille,,,tressaille,,,,,
PAR-PR,,,tressaillant,,,tressaillant,,,,
