timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,refends,refends,refend,refends,refends,refend,,,,
IND-IM,refendais,refendais,refendait,refendais,refendais,refendait,,,,
IND-FS,refendrai,refendras,refendra,refendrai,refendras,refendra,,,,
IND-PS,refendis,refendis,refendit,refendis,refendis,refendit,,,,
SUB-PR,refende,refendes,refende,refende,refendes,refende,,,,
SUB-IM,refendisse,refendisses,refend̨t,refendisse,refendisses,refend̨t,,,,
CON-PR,refendrais,refendrais,refendrait,refendrais,refendrais,refendrait,,,,
IMP-PR,,refends,,,refends,,,,,
PAR-PR,,,refendant,,,refendant,,,,
