1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:parais,parais,paraÃ®t,paraissons,paraissez,paraissent,,,,,,,,,,,,
indicatif imparfait:paraissais,paraissais,paraissait,paraissions,paraissiez,paraissaient,,,,,,,,,,,,
indicatif futur simple:paraîtrai,paraîtras,paraîtra,paraîtrons,paraîtrez,paraîtront,,,,,,,,,,,,
indicatif passé simple:parus,parus,parut,parûmes,parûtes,parurent,,,,,,,,,,,,
subjonctif présent:paraisse,paraisses,paraisse,paraissions,paraissiez,paraissent,,,,,,,,,,,,
subjonctif imparfait:parusse,parusses,parÃ»t,parussions,parussiez,parussent,,,,,,,,,,,,
conditionnel présent:paraîtrais,paraîtrais,paraîtrait,paraîtrions,paraîtriez,paraîtraient,,,,,,,,,,,,
impératif présent:,parais,,paraissons,paraissez,,,,,,,,,,,,,
participe présent:,,paraissant,,,,,,,,,,,,,,,
