timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,revois,revois,revoit,revois,revois,revoit,,,,
IND-IM,revoyais,revoyais,revoyait,revoyais,revoyais,revoyait,,,,
IND-FS,reverrai,reverras,reverra,reverrai,reverras,reverra,,,,
IND-PS,revis,revis,revit,revis,revis,revit,,,,
SUB-PR,revoie,revoies,revoie,revoie,revoies,revoie,,,,
SUB-IM,revisse,revisses,rev̨t,revisse,revisses,rev̨t,,,,
CON-PR,reverrais,reverrais,reverrait,reverrais,reverrais,reverrait,,,,
IMP-PR,,revois,,,revois,,,,,
PAR-PR,,,revoyant,,,revoyant,,,,
