1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:désapprends,désapprends,désapprend,désapprenons,désapprenez,désapprennent,,,,,,,,,,,,
indicatif imparfait:désapprenais,désapprenais,désapprenait,désapprenions,désappreniez,désapprenaient,,,,,,,,,,,,
indicatif futur simple:désapprendrai,désapprendras,désapprendra,désapprendrons,désapprendrez,désapprendront,,,,,,,,,,,,
indicatif passé simple:désappris,désappris,désapprit,désapprîmes,désapprîtes,désapprirent,,,,,,,,,,,,
subjonctif présent:désapprenne,désapprennes,désapprenne,désapprenions,désappreniez,désapprennent,,,,,,,,,,,,
subjonctif imparfait:désapprisse,désapprisses,désapprît,désapprissions,désapprissiez,désapprissent,,,,,,,,,,,,
conditionnel présent:désapprendrais,désapprendrais,désapprendrait,désapprendrions,désapprendriez,désapprendraient,,,,,,,,,,,,
impératif présent:,désapprends,,désapprenons,désapprenez,,,,,,,,,,,,,
participe présent:,,désapprenant,,,,,,,,,,,,,,,
