1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:viens,viens,vient,venons,venez,viennent,,,,,,,,,,,,
indicatif imparfait:venais,venais,venait,venions,veniez,venaient,,,,,,,,,,,,
indicatif futur simple:viendrai,viendras,viendra,viendrons,viendrez,viendront,,,,,,,,,,,,
indicatif passé simple:vins,vins,vint,vînmes,vîntes,vinrent,,,,,,,,,,,,
subjonctif présent:vienne,viennes,vienne,venions,veniez,viennent,,,,,,,,,,,,
subjonctif imparfait:vinsse,vinsses,vÃ®nt,vinssions,vinssiez,vinssent,,,,,,,,,,,,
conditionnel présent:viendrais,viendrais,viendrait,viendrions,viendriez,viendraient,,,,,,,,,,,,
impératif présent:,viens,,venons,venez,,,,,,,,,,,,,
participe présent:,,venant,,,,,,,,,,,,,,,
