timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,joins,joins,joint,joins,joins,joint,,,,
IND-IM,joignais,joignais,joignait,joignais,joignais,joignait,,,,
IND-FS,joindrai,joindras,joindra,joindrai,joindras,joindra,,,,
IND-PS,joignis,joignis,joignit,joignis,joignis,joignit,,,,
SUB-PR,joigne,joignes,joigne,joigne,joignes,joigne,,,,
SUB-IM,joignisse,joignisses,joign̨t,joignisse,joignisses,joign̨t,,,,
CON-PR,joindrais,joindrais,joindrait,joindrais,joindrais,joindrait,,,,
IMP-PR,,joins,,,joins,,,,,
PAR-PR,,,joignant,,,joignant,,,,
