1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:obviens,obviens,obvient,obvenons,obvenez,obviennent,,,,,,,,,,,,
indicatif imparfait:obvenais,obvenais,obvenait,obvenions,obveniez,obvenaient,,,,,,,,,,,,
indicatif futur simple:obviendrai,obviendras,obviendra,obviendrons,obviendrez,obviendront,,,,,,,,,,,,
indicatif passé simple:obvins,obvins,obvint,obvînmes,obvîntes,obvinrent,,,,,,,,,,,,
subjonctif présent:obvienne,obviennes,obvienne,obvenions,obveniez,obviennent,,,,,,,,,,,,
subjonctif imparfait:obvinsse,obvinsses,obvÃ®nt,obvinssions,obvinssiez,obvinssent,,,,,,,,,,,,
conditionnel présent:obviendrais,obviendrais,obviendrait,obviendrions,obviendriez,obviendraient,,,,,,,,,,,,
impératif présent:,obviens,,obvenons,obvenez,,,,,,,,,,,,,
participe présent:,,obvenant,,,,,,,,,,,,,,,
