timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,admets,admets,admet,admets,admets,admet,,,,
IND-IM,admettais,admettais,admettait,admettais,admettais,admettait,,,,
IND-FS,admettrai,admettras,admettra,admettrai,admettras,admettra,,,,
IND-PS,admis,admis,admit,admis,admis,admit,,,,
SUB-PR,admette,admettes,admette,admette,admettes,admette,,,,
SUB-IM,admisse,admisses,adm̨t,admisse,admisses,adm̨t,,,,
CON-PR,admettrais,admettrais,admettrait,admettrais,admettrais,admettrait,,,,
IMP-PR,,admets,,,admets,,,,,
PAR-PR,,,admettant,,,admettant,,,,
