1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:abstrais,abstrais,abstrait,abstrayons,abstrayez,abstraient,,,,,,,,,,,,
indicatif imparfait:abstrayais,abstrayais,abstrayait,abstrayions,abstrayiez,abstrayaient,,,,,,,,,,,,
indicatif futur simple:abstrairai,abstrairas,abstraira,abstrairons,abstrairez,abstrairont,,,,,,,,,,,,
indicatif passé simple:,,,,,,,,,,,,,,,,,
subjonctif présent:abstraie,abstraies,abstraie,abstrayions,abstrayiez,abstraient,,,,,,,,,,,,
subjonctif imparfait:,,,,,,,,,,,,,,,,,
conditionnel présent:abstrairais,abstrairais,abstrairait,abstrairions,abstrairiez,abstrairaient,,,,,,,,,,,,
impératif présent:,abstrais,,abstrayons,abstrayez,,,,,,,,,,,,,
participe présent:,,abstrayant,,,,,,,,,,,,,,,
