timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,reconduis,reconduis,reconduit,reconduis,reconduis,reconduit,,,,
IND-IM,reconduisais,reconduisais,reconduisait,reconduisais,reconduisais,reconduisait,,,,
IND-FS,reconduirai,reconduiras,reconduira,reconduirai,reconduiras,reconduira,,,,
IND-PS,reconduisis,reconduisis,reconduisit,reconduisis,reconduisis,reconduisit,,,,
SUB-PR,reconduise,reconduises,reconduise,reconduise,reconduises,reconduise,,,,
SUB-IM,reconduisisse,reconduisisses,reconduis̨t,reconduisisse,reconduisisses,reconduis̨t,,,,
CON-PR,reconduirais,reconduirais,reconduirait,reconduirais,reconduirais,reconduirait,,,,
IMP-PR,,reconduis,,,reconduis,,,,,
PAR-PR,,,reconduisant,,,reconduisant,,,,
