timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,traduis,traduis,traduit,traduis,traduis,traduit,,,,
IND-IM,traduisais,traduisais,traduisait,traduisais,traduisais,traduisait,,,,
IND-FS,traduirai,traduiras,traduira,traduirai,traduiras,traduira,,,,
IND-PS,traduisis,traduisis,traduisit,traduisis,traduisis,traduisit,,,,
SUB-PR,traduise,traduises,traduise,traduise,traduises,traduise,,,,
SUB-IM,traduisisse,traduisisses,traduis̨t,traduisisse,traduisisses,traduis̨t,,,,
CON-PR,traduirais,traduirais,traduirait,traduirais,traduirais,traduirait,,,,
IMP-PR,,traduis,,,traduis,,,,,
PAR-PR,,,traduisant,,,traduisant,,,,
