1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:surfais,surfais,surfait,surfaisons,surfaites,surfont,,,,,,,,,,,,
indicatif imparfait:surfaisais,surfaisais,surfaisait,surfaisions,surfaisiez,surfaisaient,,,,,,,,,,,,
indicatif futur simple:surferai,surferas,surfera,surferons,surferez,surferont,,,,,,,,,,,,
indicatif passé simple:surfis,surfis,surfit,surfîmes,surfîtes,surfirent,,,,,,,,,,,,
subjonctif présent:surfasse,surfasses,surfasse,surfassions,surfassiez,surfassent,,,,,,,,,,,,
subjonctif imparfait:surfisse,surfisses,surfÃ®t,surfissions,surfissiez,surfissent,,,,,,,,,,,,
conditionnel présent:surferais,surferais,surferait,surferions,surferiez,surferaient,,,,,,,,,,,,
impératif présent:,surfais,,surfaisons,surfaites,,,,,,,,,,,,,
participe présent:,,surfaisant,,,,,,,,,,,,,,,
