timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,combats,combats,,combats,combats,,,,,
IND-IM,combattais,combattais,combattait,combattais,combattais,combattait,,,,
IND-FS,combattrai,combattras,combattra,combattrai,combattras,combattra,,,,
IND-PS,combattis,combattis,combattit,combattis,combattis,combattit,,,,
SUB-PR,combatte,combattes,combatte,combatte,combattes,combatte,,,,
SUB-IM,combattisse,combattisses,combatt̨t,combattisse,combattisses,combatt̨t,,,,
CON-PR,combattrais,combattrais,combattrait,combattrais,combattrais,combattrait,,,,
IMP-PR,,combats,,,combats,,,,,
PAR-PR,,,combattant,,,combattant,,,,
