timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,confonds,confonds,confond,confonds,confonds,confond,,,,
IND-IM,confondais,confondais,confondait,confondais,confondais,confondait,,,,
IND-FS,confondrai,confondras,confondra,confondrai,confondras,confondra,,,,
IND-PS,confondis,confondis,confondit,confondis,confondis,confondit,,,,
SUB-PR,confonde,confondes,confonde,confonde,confondes,confonde,,,,
SUB-IM,confondisse,confondisses,confond̨t,confondisse,confondisses,confond̨t,,,,
CON-PR,confondrais,confondrais,confondrait,confondrais,confondrais,confondrait,,,,
IMP-PR,,confonds,,,confonds,,,,,
PAR-PR,,,confondant,,,confondant,,,,
