timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,surproduis,surproduis,surproduit,surproduis,surproduis,surproduit,,,,
IND-IM,surproduisais,surproduisais,surproduisait,surproduisais,surproduisais,surproduisait,,,,
IND-FS,surproduirai,surproduiras,surproduira,surproduirai,surproduiras,surproduira,,,,
IND-PS,surproduisis,surproduisis,surproduisit,surproduisis,surproduisis,surproduisit,,,,
SUB-PR,surproduise,surproduises,surproduise,surproduise,surproduises,surproduise,,,,
SUB-IM,surproduisisse,surproduisisses,surproduis̨t,surproduisisse,surproduisisses,surproduis̨t,,,,
CON-PR,surproduirais,surproduirais,surproduirait,surproduirais,surproduirais,surproduirait,,,,
IMP-PR,,surproduis,,,surproduis,,,,,
PAR-PR,,,surproduisant,,,surproduisant,,,,
