1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:défends,défends,défend,défendons,défendez,défendent,,,,,,,,,,,,
indicatif imparfait:défendais,défendais,défendait,défendions,défendiez,défendaient,,,,,,,,,,,,
indicatif futur simple:défendrai,défendras,défendra,défendrons,défendrez,défendront,,,,,,,,,,,,
indicatif passé simple:défendis,défendis,défendit,défendîmes,défendîtes,défendirent,,,,,,,,,,,,
subjonctif présent:défende,défendes,défende,défendions,défendiez,défendent,,,,,,,,,,,,
subjonctif imparfait:défendisse,défendisses,défendît,défendissions,défendissiez,défendissent,,,,,,,,,,,,
conditionnel présent:défendrais,défendrais,défendrait,défendrions,défendriez,défendraient,,,,,,,,,,,,
impératif présent:,défends,,défendons,défendez,,,,,,,,,,,,,
participe présent:,,défendant,,,,,,,,,,,,,,,
