1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:proscris,proscris,proscrit,proscrivons,proscrivez,proscrivent,,,,,,,,,,,,
indicatif imparfait:proscrivais,proscrivais,proscrivait,proscrivions,proscriviez,proscrivaient,,,,,,,,,,,,
indicatif futur simple:proscrirai,proscriras,proscrira,proscrirons,proscrirez,proscriront,,,,,,,,,,,,
indicatif passé simple:proscrivis,proscrivis,proscrivit,proscrivîmes,proscrivîtes,proscrivirent,,,,,,,,,,,,
subjonctif présent:proscrive,proscrives,proscrive,proscrivions,proscriviez,proscrivent,,,,,,,,,,,,
subjonctif imparfait:proscrivisse,proscrivisses,proscrivÃ®t,proscrivissions,proscrivissiez,proscrivissent,,,,,,,,,,,,
conditionnel présent:proscrirais,proscrirais,proscrirait,proscririons,proscririez,proscriraient,,,,,,,,,,,,
impératif présent:,proscris,,proscrivons,proscrivez,,,,,,,,,,,,,
participe présent:,,proscrivant,,,,,,,,,,,,,,,
