1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:décroîs,décroîs,décroît,décroissons,décroissez,décroissent,,,,,,,,,,,,
indicatif imparfait:décroissais,décroissais,décroissait,décroissions,décroissiez,décroissaient,,,,,,,,,,,,
indicatif futur simple:décroîtrai,décroîtras,décroîtra,décroîtrons,décroîtrez,décroîtront,,,,,,,,,,,,
indicatif passé simple:décrus,décrus,décrut,décrûmes,décrûtes,décrurent,,,,,,,,,,,,
subjonctif présent:décroisse,décroisses,décroisse,décroissions,décroissiez,décroissent,,,,,,,,,,,,
subjonctif imparfait:décrusse,décrusses,décrût,décrussions,décrussiez,décrussent,,,,,,,,,,,,
conditionnel présent:décroîtrais,décroîtrais,décroîtrait,décroîtrions,décroîtriez,décroîtraient,,,,,,,,,,,,
impératif présent:,décrois,,décroissons,décroissez,,,,,,,,,,,,,
participe présent:,,décroissant,,,,,,,,,,,,,,,
