timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,reteins,reteins,reteint,reteins,reteins,reteint,,,,
IND-IM,reteignais,reteignais,reteignait,reteignais,reteignais,reteignait,,,,
IND-FS,reteindrai,reteindras,reteindra,reteindrai,reteindras,reteindra,,,,
IND-PS,reteignis,reteignis,reteignit,reteignis,reteignis,reteignit,,,,
SUB-PR,reteigne,reteignes,reteigne,reteigne,reteignes,reteigne,,,,
SUB-IM,reteignisse,reteignisses,reteign̨t,reteignisse,reteignisses,reteign̨t,,,,
CON-PR,reteindrais,reteindrais,reteindrait,reteindrais,reteindrais,reteindrait,,,,
IMP-PR,,reteins,,,reteins,,,,,
PAR-PR,,,reteignant,,,reteignant,,,,
