1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:parcours,parcours,parcourt,parcourons,parcourez,parcourent,,,,,,,,,,,,
indicatif imparfait:parcourais,parcourais,parcourait,parcourions,parcouriez,parcouraient,,,,,,,,,,,,
indicatif futur simple:parcourrai,parcourras,parcourra,parcourrons,parcourrez,parcourront,,,,,,,,,,,,
indicatif passé simple:parcourus,parcourus,parcourut,parcourûmes,parcourûtes,parcoururent,,,,,,,,,,,,
subjonctif présent:parcoure,parcoures,parcoure,parcourions,parcouriez,parcourent,,,,,,,,,,,,
subjonctif imparfait:parcourusse,parcourusses,parcourÃ»t,parcourussions,parcourussiez,parcourussent,,,,,,,,,,,,
conditionnel présent:parcourrais,parcourrais,parcourrait,parcourrions,parcourriez,parcourraient,,,,,,,,,,,,
impératif présent:,parcours,,parcourons,parcourez,,,,,,,,,,,,,
participe présent:,,parcourant,,,,,,,,,,,,,,,
