1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:fous,fous,fout,foutons,foutez,foutent,,,,,,,,,,,,
indicatif imparfait:foutais,foutais,foutait,foutions,foutiez,foutaient,,,,,,,,,,,,
indicatif futur simple:foutrai,foutras,foutra,foutrons,foutrez,foutront,,,,,,,,,,,,
indicatif passé simple:,,,,,,,,,,,,,,,,,
subjonctif présent:foute,foutes,foute,foutions,foutiez,foutent,,,,,,,,,,,,
subjonctif imparfait:,,,,,,,,,,,,,,,,,
conditionnel présent:foutrais,foutrais,foutrait,foutrions,foutriez,foutraient,,,,,,,,,,,,
impératif présent:,fous,,foutons,foutez,,,,,,,,,,,,,
participe présent:,,foutant,,,,,,,,,,,,,,,
