1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:rétreins,rétreins,rétreint,rétreignons,rétreignez,rétreignent,,,,,,,,,,,,
indicatif imparfait:rétreignais,rétreignais,rétreignait,rétreignions,rétreigniez,rétreignaient,,,,,,,,,,,,
indicatif futur simple:rétreindrai,rétreindras,rétreindra,rétreindrons,rétreindrez,rétreindront,,,,,,,,,,,,
indicatif passé simple:rétreignis,rétreignis,rétreignit,rétreignîmes,rétreignîtes,rétreignirent,,,,,,,,,,,,
subjonctif présent:rétreigne,rétreignes,rétreigne,rétreignions,rétreigniez,rétreignent,,,,,,,,,,,,
subjonctif imparfait:rétreignisse,rétreignisses,rétreignît,rétreignissions,rétreignissiez,rétreignissent,,,,,,,,,,,,
conditionnel présent:rétreindrais,rétreindrais,rétreindrait,rétreindrions,rétreindriez,rétreindraient,,,,,,,,,,,,
impératif présent:,rétreins,,rétreignons,rétreignez,,,,,,,,,,,,,
participe présent:,,rétreignant,,,,,,,,,,,,,,,
