timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,geins,geins,geint,geins,geins,geint,,,,
IND-IM,geignais,geignais,geignait,geignais,geignais,geignait,,,,
IND-FS,geindrai,geindras,geindra,geindrai,geindras,geindra,,,,
IND-PS,geignis,geignis,geignit,geignis,geignis,geignit,,,,
SUB-PR,geigne,geignes,geigne,geigne,geignes,geigne,,,,
SUB-IM,geignisse,geignisses,geign̨t,geignisse,geignisses,geign̨t,,,,
CON-PR,geindrais,geindrais,geindrait,geindrais,geindrais,geindrait,,,,
IMP-PR,,geins,,,geins,,,,,
PAR-PR,,,geignant,,,geignant,,,,
