timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,distords,distords,distord,distords,distords,distord,,,,
IND-IM,distordais,distordais,distordait,distordais,distordais,distordait,,,,
IND-FS,distordrai,distordras,distordra,distordrai,distordras,distordra,,,,
IND-PS,distordis,distordis,distordit,distordis,distordis,distordit,,,,
SUB-PR,distorde,distordes,distorde,distorde,distordes,distorde,,,,
SUB-IM,distordisse,distordisses,distord̨t,distordisse,distordisses,distord̨t,,,,
CON-PR,distordrais,distordrais,distordrait,distordrais,distordrais,distordrait,,,,
IMP-PR,,distords,,,distords,,,,,
PAR-PR,,,distordant,,,distordant,,,,
