timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,astreins,astreins,astreint,astreins,astreins,astreint,,,,
IND-IM,astreignais,astreignais,astreignait,astreignais,astreignais,astreignait,,,,
IND-FS,astreindrai,astreindras,astreindra,astreindrai,astreindras,astreindra,,,,
IND-PS,astreignis,astreignis,astreignit,astreignis,astreignis,astreignit,,,,
SUB-PR,astreigne,astreignes,astreigne,astreigne,astreignes,astreigne,,,,
SUB-IM,astreignisse,astreignisses,astreign̨t,astreignisse,astreignisses,astreign̨t,,,,
CON-PR,astreindrais,astreindrais,astreindrait,astreindrais,astreindrais,astreindrait,,,,
IMP-PR,,astreins,,,astreins,,,,,
PAR-PR,,,astreignant,,,astreignant,,,,
