1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:pends,pends,pend,pendons,pendez,pendent,,,,,,,,,,,,
indicatif imparfait:pendais,pendais,pendait,pendions,pendiez,pendaient,,,,,,,,,,,,
indicatif futur simple:pendrai,pendras,pendra,pendrons,pendrez,pendront,,,,,,,,,,,,
indicatif passé simple:pendis,pendis,pendit,pendîmes,pendîtes,pendirent,,,,,,,,,,,,
subjonctif présent:pende,pendes,pende,pendions,pendiez,pendent,,,,,,,,,,,,
subjonctif imparfait:pendisse,pendisses,pendÃ®t,pendissions,pendissiez,pendissent,,,,,,,,,,,,
conditionnel présent:pendrais,pendrais,pendrait,pendrions,pendriez,pendraient,,,,,,,,,,,,
impératif présent:,pends,,pendons,pendez,,,,,,,,,,,,,
participe présent:,,pendant,,,,,,,,,,,,,,,
