1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:appends,appends,append,appendons,appendez,appendent,,,,,,,,,,,,
indicatif imparfait:appendais,appendais,appendait,appendions,appendiez,appendaient,,,,,,,,,,,,
indicatif futur simple:appendrai,appendras,appendra,appendrons,appendrez,appendront,,,,,,,,,,,,
indicatif passé simple:appendis,appendis,appendit,appendîmes,appendîtes,appendirent,,,,,,,,,,,,
subjonctif présent:appende,appendes,appende,appendions,appendiez,appendent,,,,,,,,,,,,
subjonctif imparfait:appendisse,appendisses,appendÃ®t,appendissions,appendissiez,appendissent,,,,,,,,,,,,
conditionnel présent:appendrais,appendrais,appendrait,appendrions,appendriez,appendraient,,,,,,,,,,,,
impératif présent:,appends,,appendons,appendez,,,,,,,,,,,,,
participe présent:,,appendant,,,,,,,,,,,,,,,
