1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:crois,crois,croit,croyons,croyez,croient,,,,,,,,,,,,
indicatif imparfait:croyais,croyais,croyait,croyions,croyiez,croyaient,,,,,,,,,,,,
indicatif futur simple:croirai,croiras,croira,croirons,croirez,croiront,,,,,,,,,,,,
indicatif passé simple:crus,crus,crut,crûmes,crûtes,crurent,,,,,,,,,,,,
subjonctif présent:croie,croies,croie,croyions,croyiez,croient,,,,,,,,,,,,
subjonctif imparfait:crusse,crusses,crÃ»t,crussions,crussiez,crussent,,,,,,,,,,,,
conditionnel présent:croirais,croirais,croirait,croirions,croiriez,croiraient,,,,,,,,,,,,
impératif présent:,crois,,croyons,croyez,,,,,,,,,,,,,
participe présent:,,croyant,,,,,,,,,,,,,,,
