timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,remords,remords,remord,remords,remords,remord,,,,
IND-IM,remordais,remordais,remordait,remordais,remordais,remordait,,,,
IND-FS,remordrai,remordras,remordra,remordrai,remordras,remordra,,,,
IND-PS,remordis,remordis,remordit,remordis,remordis,remordit,,,,
SUB-PR,remorde,remordes,remorde,remorde,remordes,remorde,,,,
SUB-IM,remordisse,remordisses,remord̨t,remordisse,remordisses,remord̨t,,,,
CON-PR,remordrais,remordrais,remordrait,remordrais,remordrais,remordrait,,,,
IMP-PR,,remords,,,remords,,,,,
PAR-PR,,,remordant,,,remordant,,,,
