1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:connais,connais,connaÃ®t,connaissons,connaissez,connaissent,,,,,,,,,,,,
indicatif imparfait:connaissais,connaissais,connaissait,connaissions,connaissiez,connaissaient,,,,,,,,,,,,
indicatif futur simple:connaîtrai,connaîtras,connaîtra,connaîtrons,connaîtrez,connaîtront,,,,,,,,,,,,
indicatif passé simple:connus,connus,connut,connûmes,connûtes,connurent,,,,,,,,,,,,
subjonctif présent:connaisse,connaisses,connaisse,connaissions,connaissiez,connaissent,,,,,,,,,,,,
subjonctif imparfait:connusse,connusses,connÃ»t,connussions,connussiez,connussent,,,,,,,,,,,,
conditionnel présent:connaîtrais,connaîtrais,connaîtrait,connaîtrions,connaîtriez,connaîtraient,,,,,,,,,,,,
impératif présent:,connais,,connaissons,connaissez,,,,,,,,,,,,,
participe présent:,,connaissant,,,,,,,,,,,,,,,
