timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,construis,construis,construit,construis,construis,construit,,,,
IND-IM,construisais,construisais,construisait,construisais,construisais,construisait,,,,
IND-FS,construirai,construiras,construira,construirai,construiras,construira,,,,
IND-PS,construisis,construisis,construisit,construisis,construisis,construisit,,,,
SUB-PR,construise,construises,construise,construise,construises,construise,,,,
SUB-IM,construisisse,construisisses,construis̨t,construisisse,construisisses,construis̨t,,,,
CON-PR,construirais,construirais,construirait,construirais,construirais,construirait,,,,
IMP-PR,,construis,,,construis,,,,,
PAR-PR,,,construisant,,,construisant,,,,
