1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:perds,perds,perd,perdons,perdez,perdent,,,,,,,,,,,,
indicatif imparfait:perdais,perdais,perdait,perdions,perdiez,perdaient,,,,,,,,,,,,
indicatif futur simple:perdrai,perdras,perdra,perdrons,perdrez,perdront,,,,,,,,,,,,
indicatif passé simple:perdis,perdis,perdit,perdîmes,perdîtes,perdirent,,,,,,,,,,,,
subjonctif présent:perde,perdes,perde,perdions,perdiez,perdent,,,,,,,,,,,,
subjonctif imparfait:perdisse,perdisses,perdÃ®t,perdissions,perdissiez,perdissent,,,,,,,,,,,,
conditionnel présent:perdrais,perdrais,perdrait,perdrions,perdriez,perdraient,,,,,,,,,,,,
impératif présent:,perds,,perdons,perdez,,,,,,,,,,,,,
participe présent:,,perdant,,,,,,,,,,,,,,,
