1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:acquiers,acquiers,acquiert,acquérons,acquérez,acquièrent,,,,,,,,,,,,
indicatif imparfait:acquérais,acquérais,acquérait,acquérions,acquériez,acquéraient,,,,,,,,,,,,
indicatif futur simple:acquerrai,acquerras,acquerra,acquerrons,acquerrez,acquerront,,,,,,,,,,,,
indicatif passé simple:acquis,acquis,acquit,acquîmes,acquîtes,acquirent,,,,,,,,,,,,
subjonctif présent:acquière,acquières,acquière,acquérions,acquériez,acquièrent,,,,,,,,,,,,
subjonctif imparfait:acquisse,acquisses,acquÃ®t,acquissions,acquissiez,acquissent,,,,,,,,,,,,
conditionnel présent:acquerrais,acquerrais,acquerrait,acquerrions,acquerriez,acquerraient,,,,,,,,,,,,
impératif présent:,acquiers,,acquérons,acquérez,,,,,,,,,,,,,
participe présent:,,acquérant,,,,,,,,,,,,,,,
