timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,promets,promets,promet,promets,promets,promet,,,,
IND-IM,promettais,promettais,promettait,promettais,promettais,promettait,,,,
IND-FS,promettrai,promettras,promettra,promettrai,promettras,promettra,,,,
IND-PS,promis,promis,promit,promis,promis,promit,,,,
SUB-PR,promette,promettes,promette,promette,promettes,promette,,,,
SUB-IM,promisse,promisses,prom̨t,promisse,promisses,prom̨t,,,,
CON-PR,promettrais,promettrais,promettrait,promettrais,promettrais,promettrait,,,,
IMP-PR,,promets,,,promets,,,,,
PAR-PR,,,promettant,,,promettant,,,,
