timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,reproduis,reproduis,reproduit,reproduis,reproduis,reproduit,,,,
IND-IM,reproduisais,reproduisais,reproduisait,reproduisais,reproduisais,reproduisait,,,,
IND-FS,reproduirai,reproduiras,reproduira,reproduirai,reproduiras,reproduira,,,,
IND-PS,reproduisis,reproduisis,reproduisit,reproduisis,reproduisis,reproduisit,,,,
SUB-PR,reproduise,reproduises,reproduise,reproduise,reproduises,reproduise,,,,
SUB-IM,reproduisisse,reproduisisses,reproduis̨t,reproduisisse,reproduisisses,reproduis̨t,,,,
CON-PR,reproduirais,reproduirais,reproduirait,reproduirais,reproduirais,reproduirait,,,,
IMP-PR,,reproduis,,,reproduis,,,,,
PAR-PR,,,reproduisant,,,reproduisant,,,,
