1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:ponds,ponds,pond,pondons,pondez,pondent,,,,,,,,,,,,
indicatif imparfait:pondais,pondais,pondait,pondions,pondiez,pondaient,,,,,,,,,,,,
indicatif futur simple:pondrai,pondras,pondra,pondrons,pondrez,pondront,,,,,,,,,,,,
indicatif passé simple:pondis,pondis,pondit,pondîmes,pondîtes,pondirent,,,,,,,,,,,,
subjonctif présent:ponde,pondes,ponde,pondions,pondiez,pondent,,,,,,,,,,,,
subjonctif imparfait:pondisse,pondisses,pondÃ®t,pondissions,pondissiez,pondissent,,,,,,,,,,,,
conditionnel présent:pondrais,pondrais,pondrait,pondrions,pondriez,pondraient,,,,,,,,,,,,
impératif présent:,ponds,,pondons,pondez,,,,,,,,,,,,,
participe présent:,,pondant,,,,,,,,,,,,,,,
